name,cluster,label
Sequence-125524,C4073,0
Sequence-140572,C1645,0
Sequence-5977,C3199,0
Sequence-130500,C5158,0
Sequence-124019,C1449,0
Sequence-36378,C2830,0
Sequence-128098,C36,0
Sequence-48086,C3834,0
Sequence-70065,C6397,0
Sequence-86723,C2328,0
Sequence-71539,C527,0
Sequence-17515,C7339,0
Sequence-127040,C4849,0
Sequence-118821,C2517,0
Sequence-114493,C5271,0
Sequence-119945,C3255,0
Sequence-100269,C7856,0
Sequence-27335,C5392,0
Sequence-70452,C1965,0
Sequence-117146,C1965,0
Sequence-67600,C1013,0
Sequence-27851,C4398,0
Sequence-138749,C4165,0
Sequence-65843,C2870,0
Sequence-114584,C5594,0
Sequence-20679,C4907,0
Sequence-97479,C6694,0
Sequence-130191,C5714,0
Sequence-111639,C5179,0
Sequence-117654,C5425,0
Sequence-109451,C4053,0
Sequence-19076,C5966,0
Sequence-111409,C7824,0
Sequence-49531,C1118,0
Sequence-32220,C2551,0
Sequence-38093,C6330,0
Sequence-94171,C7041,0
Sequence-100097,C6147,0
Sequence-134577,C7687,0
Sequence-129937,C7778,0
Sequence-101185,C5482,0
Sequence-49274,C4977,0
Sequence-48800,C6927,0
Sequence-39329,C84,0
Sequence-106320,C220,0
Sequence-4978,C4554,0
Sequence-55008,C6387,0
Sequence-43191,C7059,0
Sequence-113964,C685,0
Sequence-30329,C1160,0
Sequence-9419,C5315,0
Sequence-24814,C4076,0
Sequence-74926,C2439,0
Sequence-27971,C1394,0
Sequence-36103,C3941,0
Sequence-108479,C2130,0
Sequence-104056,C909,0
Sequence-53753,C5063,0
Sequence-46044,C6576,0
Sequence-32060,C423,0
Sequence-56782,C4556,0
Sequence-134166,C7466,0
Sequence-70989,C5674,0
Sequence-135634,C3084,0
Sequence-38414,C1158,0
Sequence-61410,C6342,0
Sequence-138967,C818,0
Sequence-82815,C7674,0
Sequence-5111,C2156,0
Sequence-121575,C4965,0
Sequence-99438,C5296,0
Sequence-119142,C7485,0
Sequence-79706,C7417,0
Sequence-7829,C2513,0
Sequence-93184,C7117,0
Sequence-75158,C7174,0
Sequence-58249,C2307,0
Sequence-75832,C4053,0
Sequence-45458,C137,0
Sequence-43243,C5454,0
Sequence-36886,C478,0
Sequence-104286,C7496,0
Sequence-21724,C2624,0
Sequence-132734,C2844,0
Sequence-129884,C4901,0
Sequence-129659,C3203,0
Sequence-97947,C5050,1
Sequence-64315,C7629,0
Sequence-116224,C3705,0
Sequence-118330,C774,0
Sequence-141753,C5865,1
Sequence-76762,C3390,0
Sequence-59757,C7115,0
Sequence-57288,C1474,0
Sequence-6511,C471,0
Sequence-35481,C1414,0
Sequence-14258,C3259,0
Sequence-48870,C4165,0
Sequence-71785,C117,0
Sequence-27390,C1907,1
Sequence-43345,C2541,0
Sequence-89183,C7119,0
Sequence-103222,C7704,0
Sequence-41006,C3688,1
Sequence-118196,C4042,0
Sequence-139254,C9,0
Sequence-120910,C2122,0
Sequence-21260,C2112,0
Sequence-45020,C969,0
Sequence-23622,C6506,0
Sequence-58726,C4653,0
Sequence-114886,C2467,0
Sequence-7889,C5292,1
Sequence-112846,C7845,0
Sequence-59044,C5439,0
Sequence-106673,C3278,0
Sequence-83114,C4258,0
Sequence-53543,C208,0
Sequence-104554,C4796,0
Sequence-137995,C7628,0
Sequence-134528,C3322,0
Sequence-131279,C2979,0
Sequence-53117,C4482,0
Sequence-68074,C3365,0
Sequence-139370,C5050,0
Sequence-10591,C4926,0
Sequence-51910,C4074,0
Sequence-118416,C1114,0
Sequence-117871,C4754,0
Sequence-62818,C4058,0
Sequence-116985,C4281,0
Sequence-119733,C5617,0
Sequence-116160,C2906,0
Sequence-34563,C7620,0
Sequence-119527,C2870,0
Sequence-105707,C7125,0
Sequence-54844,C2147,0
Sequence-52298,C4086,0
Sequence-57777,C7537,0
Sequence-50398,C6781,0
Sequence-88007,C5940,0
Sequence-71079,C1593,0
Sequence-85636,C5482,0
Sequence-101617,C2621,0
Sequence-44310,C180,0
Sequence-19451,C122,0
Sequence-124135,C7308,0
Sequence-130194,C7524,0
Sequence-41549,C1813,0
Sequence-34498,C5454,0
Sequence-101414,C4893,0
Sequence-49340,C4937,0
Sequence-29394,C4009,0
Sequence-71769,C5421,0
Sequence-116803,C6669,0
Sequence-3732,C3824,0
Sequence-52784,C7024,0
Sequence-2453,C4165,0
Sequence-122650,C2352,0
Sequence-19794,C4753,0
Sequence-3886,C2663,0
Sequence-75200,C6533,0
Sequence-22732,C1522,0
Sequence-133974,C2357,0
Sequence-78030,C7264,0
Sequence-44288,C1079,0
Sequence-54024,C7107,1
Sequence-24562,C3574,0
Sequence-89430,C4279,0
Sequence-79586,C6790,0
Sequence-109247,C6437,0
Sequence-77527,C5750,0
Sequence-46614,C5770,0
Sequence-47392,C3216,0
Sequence-94228,C1745,0
Sequence-127442,C6492,0
Sequence-2963,C3139,0
Sequence-128211,C5906,0
Sequence-133395,C2706,0
Sequence-9758,C2446,0
Sequence-4152,C1138,0
Sequence-25316,C4366,0
Sequence-105150,C3885,0
Sequence-13069,C1968,0
Sequence-7292,C66,1
Sequence-44972,C6656,0
Sequence-82584,C928,0
Sequence-113665,C5382,0
Sequence-36143,C694,0
Sequence-34605,C512,0
Sequence-107481,C4886,0
Sequence-110870,C5334,0
Sequence-141235,C4851,0
Sequence-125841,C4611,0
Sequence-9112,C5311,0
Sequence-6369,C3576,0
Sequence-1698,C6383,0
Sequence-85729,C1829,0
Sequence-41769,C6566,0
Sequence-62469,C5707,0
Sequence-132926,C5012,0
Sequence-65791,C6435,0
Sequence-28247,C339,0
Sequence-113846,C5710,0
Sequence-72363,C3989,0
Sequence-85827,C4793,0
Sequence-107878,C2207,0
Sequence-39294,C4903,0
Sequence-102214,C7341,0
Sequence-26906,C1000,1
Sequence-72895,C5375,0
Sequence-57910,C4165,1
Sequence-42847,C922,1
Sequence-1018,C446,0
Sequence-62564,C6356,0
Sequence-111797,C5646,0
Sequence-107773,C64,0
Sequence-76858,C7182,0
Sequence-88859,C1390,0
Sequence-51365,C5282,0
Sequence-31875,C6005,0
Sequence-124184,C760,0
Sequence-19235,C2136,0
Sequence-121589,C7185,0
Sequence-89453,C3708,0
Sequence-23139,C4165,0
Sequence-1358,C1667,0
Sequence-60344,C2602,0
Sequence-99917,C1880,0
Sequence-100521,C3830,0
Sequence-56377,C3353,0
Sequence-82772,C3101,0
Sequence-100375,C1093,0
Sequence-117849,C4465,0
Sequence-38902,C2976,0
Sequence-90392,C3885,0
Sequence-115811,C7659,0
Sequence-76799,C52,0
Sequence-118869,C7507,0
Sequence-120680,C3228,0
Sequence-63144,C6674,0
Sequence-125820,C850,0
Sequence-29765,C165,0
Sequence-89296,C3344,0
Sequence-64573,C7627,0
Sequence-35344,C5333,0
Sequence-132917,C1057,0
Sequence-90858,C7421,0
Sequence-78607,C5199,1
Sequence-103369,C2946,0
Sequence-61975,C897,0
Sequence-51960,C7088,0
Sequence-96262,C4253,0
Sequence-35327,C2477,0
Sequence-60813,C4312,0
Sequence-41076,C6789,0
Sequence-27328,C6909,0
Sequence-83515,C5485,0
Sequence-133027,C5973,0
Sequence-135672,C1000,0
Sequence-102182,C4860,0
Sequence-142182,C267,0
Sequence-102247,C6929,0
Sequence-82944,C7738,0
Sequence-20463,C5967,0
Sequence-43928,C6227,0
Sequence-112010,C6873,0
Sequence-23101,C6074,0
Sequence-126323,C6849,0
Sequence-33489,C6234,0
Sequence-18401,C5798,0
Sequence-141763,C6089,0
Sequence-96753,C5977,0
Sequence-121607,C5160,0
Sequence-62804,C3737,0
Sequence-83924,C6288,0
Sequence-125061,C7526,1
Sequence-15023,C6591,0
Sequence-134472,C1391,0
Sequence-88917,C5199,0
Sequence-97102,C6312,0
Sequence-132296,C5065,0
Sequence-74027,C3555,0
Sequence-74140,C4028,0
Sequence-71587,C4466,0
Sequence-130055,C6239,0
Sequence-48671,C5035,0
Sequence-58999,C6296,0
Sequence-106334,C2870,0
Sequence-19182,C1032,0
Sequence-124816,C4213,0
Sequence-11867,C1040,0
Sequence-108501,C5153,0
Sequence-131416,C5046,0
Sequence-44848,C1000,0
Sequence-16212,C2929,0
Sequence-30426,C339,0
Sequence-121670,C7076,0
Sequence-123617,C5282,0
Sequence-41262,C2933,0
Sequence-141121,C1657,0
Sequence-54384,C7400,0
Sequence-8626,C1211,0
Sequence-131165,C1851,0
Sequence-32786,C3650,0
Sequence-29740,C1160,0
Sequence-71602,C2720,0
Sequence-7892,C5293,0
Sequence-53062,C3219,0
Sequence-26618,C5171,0
Sequence-74767,C2732,0
Sequence-31444,C6104,0
Sequence-115318,C6310,0
Sequence-106216,C929,0
Sequence-94006,C2508,0
Sequence-10935,C4897,0
Sequence-111352,C4120,0
Sequence-112412,C4508,0
Sequence-123728,C5199,1
Sequence-136831,C441,0
Sequence-22315,C3091,0
Sequence-107978,C1555,0
Sequence-72412,C1725,0
Sequence-60558,C5498,0
Sequence-73144,C6560,0
Sequence-111297,C2831,0
Sequence-93575,C5830,0
Sequence-118908,C4237,0
Sequence-92646,C3021,0
Sequence-89063,C3511,0
Sequence-122891,C2388,0
Sequence-26356,C6948,0
Sequence-33700,C3944,0
Sequence-29092,C4384,1
Sequence-58035,C4563,0
Sequence-132073,C6828,0
Sequence-52772,C5461,0
Sequence-93796,C610,0
Sequence-2902,C3123,0
Sequence-123289,C921,0
Sequence-53216,C4705,0
Sequence-12281,C5241,0
Sequence-108372,C6799,0
Sequence-140637,C6843,0
Sequence-120738,C3938,0
Sequence-111224,C5455,0
Sequence-30989,C1619,0
Sequence-111958,C6464,0
Sequence-65119,C2243,0
Sequence-87517,C3200,0
Sequence-23306,C1616,0
Sequence-39276,C4815,0
Sequence-34776,C4732,0
Sequence-62734,C3115,0
Sequence-122036,C1628,0
Sequence-135343,C7751,0
Sequence-51114,C7255,0
Sequence-25142,C358,0
Sequence-51836,C7528,0
Sequence-32049,C1000,0
Sequence-101069,C7133,0
Sequence-75742,C14,0
Sequence-17351,C4926,0
Sequence-9816,C21,0
Sequence-98979,C4922,0
Sequence-68679,C1974,0
Sequence-98028,C1303,0
Sequence-51691,C5778,0
Sequence-7719,C3445,0
Sequence-117058,C3445,0
Sequence-107091,C4041,0
Sequence-87855,C431,0
Sequence-43599,C1411,0
Sequence-97059,C4908,0
Sequence-8934,C396,0
Sequence-99769,C4165,0
Sequence-127110,C7539,0
Sequence-39962,C5731,0
Sequence-129067,C5188,0
Sequence-72682,C6368,0
Sequence-37948,C5560,0
Sequence-41454,C2006,0
Sequence-96590,C2879,0
Sequence-71303,C2870,0
Sequence-102086,C6111,0
Sequence-35714,C7156,0
Sequence-86299,C6777,0
Sequence-81330,C2866,0
Sequence-92675,C3003,0
Sequence-97707,C2315,0
Sequence-26506,C2743,0
Sequence-3346,C3151,0
Sequence-66425,C475,0
Sequence-95127,C5199,1
Sequence-136954,C604,0
Sequence-37325,C6434,0
Sequence-90712,C1407,0
Sequence-124799,C2444,0
Sequence-86436,C2841,0
Sequence-25705,C29,0
Sequence-133365,C6433,0
Sequence-128938,C6906,0
Sequence-140606,C2046,0
Sequence-103239,C4628,1
Sequence-118825,C1410,0
Sequence-56633,C518,0
Sequence-55932,C5425,0
Sequence-86592,C5571,0
Sequence-46927,C6888,0
Sequence-51544,C965,0
Sequence-126936,C1307,1
Sequence-57290,C7053,0
Sequence-78367,C584,0
Sequence-131312,C1313,0
Sequence-100524,C3675,0
Sequence-123179,C2455,0
Sequence-9680,C903,0
Sequence-105844,C1021,0
Sequence-73608,C4643,0
Sequence-39681,C5199,0
Sequence-62799,C7656,0
Sequence-105146,C1475,0
Sequence-125595,C4402,0
Sequence-65006,C7620,0
Sequence-35869,C2316,0
Sequence-114768,C6531,0
Sequence-61541,C7082,1
Sequence-3613,C1749,0
Sequence-117986,C1980,0
Sequence-25424,C7355,0
Sequence-70293,C7044,0
Sequence-122671,C7006,0
Sequence-68061,C6342,0
Sequence-35923,C6863,0
Sequence-47300,C4594,0
Sequence-86836,C3246,0
Sequence-120262,C2474,0
Sequence-125142,C6852,0
Sequence-14963,C2608,0
Sequence-92123,C1726,0
Sequence-51582,C2440,0
Sequence-104083,C7110,0
Sequence-94223,C3561,0
Sequence-74558,C2471,0
Sequence-27584,C6317,0
Sequence-85432,C5500,0
Sequence-38342,C7058,0
Sequence-12777,C5674,0
Sequence-26132,C1798,0
Sequence-2808,C2076,0
Sequence-135808,C7426,0
Sequence-14322,C102,0
Sequence-78758,C5171,0
Sequence-140633,C71,0
Sequence-90089,C4663,0
Sequence-46104,C6926,0
Sequence-17083,C1288,0
Sequence-1432,C820,0
Sequence-21702,C2592,0
Sequence-59409,C2524,0
Sequence-73212,C7286,0
Sequence-38611,C4496,0
Sequence-105446,C6944,0
Sequence-15934,C4936,0
Sequence-98159,C5211,0
Sequence-87100,C4928,0
Sequence-81745,C5328,0
Sequence-140359,C6958,0
Sequence-120799,C838,0
Sequence-97624,C3399,0
Sequence-49743,C2570,0
Sequence-139029,C7203,0
Sequence-116217,C7125,0
Sequence-6069,C5620,0
Sequence-115477,C4707,0
Sequence-83592,C7234,0
Sequence-38443,C2189,0
Sequence-124168,C6508,0
Sequence-7247,C4841,0
Sequence-20397,C6196,0
Sequence-17368,C1201,0
Sequence-59414,C6317,0
Sequence-62882,C5891,0
Sequence-139972,C7584,0
Sequence-114948,C4705,0
Sequence-14055,C1018,0
Sequence-51634,C7482,0
Sequence-115566,C6697,0
Sequence-11616,C6908,0
Sequence-94304,C3811,0
Sequence-20377,C6886,0
Sequence-34229,C4213,0
Sequence-74880,C145,0
Sequence-102015,C4601,0
Sequence-70983,C402,0
Sequence-18808,C5199,1
Sequence-124569,C7681,0
Sequence-100576,C1053,0
Sequence-104464,C7804,0
Sequence-50162,C3385,0
Sequence-104408,C4090,0
Sequence-107628,C3981,0
Sequence-32820,C7223,0
Sequence-26791,C7492,0
Sequence-129503,C5166,0
Sequence-109615,C5425,0
Sequence-74276,C599,0
Sequence-128,C3021,0
Sequence-27501,C1414,1
Sequence-71679,C3631,0
Sequence-2047,C937,0
Sequence-6881,C2826,0
Sequence-95542,C5906,0
Sequence-115197,C4251,0
Sequence-52082,C5224,0
Sequence-117830,C7450,0
Sequence-12431,C4494,0
Sequence-111199,C3869,0
Sequence-5084,C1317,0
Sequence-93696,C4168,0
Sequence-32125,C5230,0
Sequence-107191,C7559,0
Sequence-119056,C206,0
Sequence-104427,C1431,0
Sequence-102483,C1164,0
Sequence-24607,C2112,0
Sequence-117935,C7687,0
Sequence-49646,C3951,0
Sequence-48959,C6312,0
Sequence-109845,C6219,0
Sequence-28480,C6094,0
Sequence-30568,C1000,0
Sequence-129769,C2682,0
Sequence-113218,C4915,0
Sequence-62088,C870,0
Sequence-17937,C6651,0
Sequence-18272,C5796,0
Sequence-78625,C3497,0
Sequence-125873,C7552,0
Sequence-37843,C3676,0
Sequence-136929,C5288,0
Sequence-127984,C7032,0
Sequence-130660,C3287,0
Sequence-18012,C1266,0
Sequence-125343,C7431,0
Sequence-78808,C4994,0
Sequence-109887,C2902,0
Sequence-85394,C2462,0
Sequence-121313,C6572,1
Sequence-110822,C3268,0
Sequence-23861,C1948,0
Sequence-17460,C6920,0
Sequence-121177,C5919,0
Sequence-55294,C4167,0
Sequence-69731,C2614,0
Sequence-87900,C468,0
Sequence-86215,C7143,0
Sequence-116489,C7835,0
Sequence-5898,C2497,0
Sequence-33905,C4964,0
Sequence-106677,C1512,0
Sequence-103571,C5281,0
Sequence-37855,C580,0
Sequence-51792,C2903,0
Sequence-44638,C2490,0
Sequence-69769,C1407,0
Sequence-77301,C5456,0
Sequence-126511,C19,0
Sequence-111599,C231,0
Sequence-55814,C6241,0
Sequence-28193,C6214,0
Sequence-101244,C6222,1
Sequence-87227,C559,0
Sequence-2390,C2738,0
Sequence-137560,C5360,0
Sequence-64081,C1593,0
Sequence-78797,C1257,0
Sequence-54355,C2138,0
Sequence-138255,C3235,0
Sequence-138860,C3943,0
Sequence-36032,C7707,0
Sequence-86934,C7144,0
Sequence-108001,C5140,0
Sequence-100686,C3772,0
Sequence-57043,C120,1
Sequence-64421,C648,0
Sequence-23297,C1322,0
Sequence-25392,C2916,0
Sequence-115354,C7276,1
Sequence-71873,C709,0
Sequence-33585,C3698,0
Sequence-120104,C701,0
Sequence-113438,C4250,0
Sequence-41953,C4375,0
Sequence-25181,C4751,0
Sequence-13202,C5295,0
Sequence-17323,C6637,0
Sequence-129472,C7434,0
Sequence-33821,C1417,0
Sequence-90435,C598,0
Sequence-37497,C2792,0
Sequence-132351,C3707,0
Sequence-22801,C785,0
Sequence-33322,C5830,0
Sequence-111516,C4628,0
Sequence-117684,C3022,0
Sequence-117797,C496,0
Sequence-100882,C4910,0
Sequence-118556,C6574,0
Sequence-14373,C6033,0
Sequence-119233,C7281,0
Sequence-25548,C2910,0
Sequence-89984,C4157,0
Sequence-47420,C5956,0
Sequence-74098,C7288,0
Sequence-122970,C6528,0
Sequence-8416,C5278,0
Sequence-93462,C635,0
Sequence-59744,C7111,0
Sequence-44844,C4022,0
Sequence-40855,C5050,1
Sequence-88443,C6675,0
Sequence-112683,C3716,0
Sequence-48186,C4284,0
Sequence-84389,C2499,0
Sequence-138464,C4557,0
Sequence-10362,C7597,0
Sequence-89516,C7400,0
Sequence-99578,C4607,0
Sequence-34600,C66,0
Sequence-28285,C3816,0
Sequence-29627,C612,0
Sequence-17995,C4565,1
Sequence-17768,C6060,0
Sequence-93357,C1307,0
Sequence-65458,C7110,0
Sequence-19684,C1882,0
Sequence-20753,C1031,0
Sequence-141267,C7882,0
Sequence-98554,C7542,0
Sequence-75130,C3596,0
Sequence-44613,C1131,0
Sequence-115596,C1652,0
Sequence-1025,C2341,0
Sequence-101180,C3889,0
Sequence-122962,C4729,0
Sequence-132003,C6354,0
Sequence-64217,C3556,0
Sequence-55250,C1959,0
Sequence-134211,C3317,0
Sequence-12094,C3066,0
Sequence-83199,C32,0
Sequence-136610,C1000,0
Sequence-25321,C412,0
Sequence-13236,C2251,0
Sequence-12178,C1710,0
Sequence-5526,C680,0
Sequence-126218,C3634,0
Sequence-125619,C3321,0
Sequence-133902,C7223,0
Sequence-33657,C6901,0
Sequence-98038,C4674,0
Sequence-135974,C2774,0
Sequence-137686,C6729,0
Sequence-38043,C922,0
Sequence-140027,C6529,0
Sequence-118276,C3363,0
Sequence-50318,C5813,0
Sequence-108173,C902,0
Sequence-86778,C1414,0
Sequence-25445,C4253,0
Sequence-43363,C4686,0
Sequence-74677,C85,0
Sequence-74223,C7041,0
Sequence-50345,C3645,0
Sequence-114445,C2614,0
Sequence-53379,C5488,0
Sequence-29211,C6575,0
Sequence-56350,C3198,0
Sequence-65261,C525,0
Sequence-59428,C3745,0
Sequence-51101,C3624,1
Sequence-8056,C1468,0
Sequence-49829,C3422,0
Sequence-96638,C6849,0
Sequence-39758,C7373,0
Sequence-132159,C5516,1
Sequence-31397,C6572,1
Sequence-57327,C1293,0
Sequence-2338,C1000,0
Sequence-30343,C7331,0
Sequence-41119,C1778,0
Sequence-5282,C4893,0
Sequence-38810,C1883,0
Sequence-69670,C9,0
Sequence-89638,C35,0
Sequence-59301,C3404,0
Sequence-84414,C3025,0
Sequence-16814,C2197,0
Sequence-51163,C7526,0
Sequence-74030,C2646,0
Sequence-126442,C6726,0
Sequence-57515,C416,0
Sequence-97674,C7920,0
Sequence-137115,C7303,0
Sequence-65138,C356,0
Sequence-97359,C27,0
Sequence-131875,C4317,0
Sequence-113650,C1656,0
Sequence-69070,C598,1
Sequence-73033,C4692,0
Sequence-128295,C642,0
Sequence-72199,C452,0
Sequence-57055,C5483,0
Sequence-102622,C2867,0
Sequence-40114,C88,0
Sequence-266,C518,0
Sequence-85517,C6475,0
Sequence-64311,C6440,0
Sequence-124238,C7189,0
Sequence-13148,C6245,0
Sequence-16378,C3068,0
Sequence-124121,C7811,0
Sequence-31430,C3092,0
Sequence-66122,C202,0
Sequence-80058,C4778,0
Sequence-97775,C6669,1
Sequence-66526,C7498,0
Sequence-127541,C4628,0
Sequence-30806,C5810,0
Sequence-102296,C6376,0
Sequence-69972,C4747,0
Sequence-33482,C6185,0
Sequence-71599,C860,0
Sequence-93475,C428,0
Sequence-134563,C7359,0
Sequence-43359,C3573,0
Sequence-78680,C610,0
Sequence-126749,C4751,0
Sequence-69937,C4630,0
Sequence-88837,C3488,0
Sequence-115565,C119,0
Sequence-79546,C6676,0
Sequence-69782,C4697,0
Sequence-13847,C6572,0
Sequence-102376,C3621,0
Sequence-90094,C5112,0
Sequence-4160,C2783,0
Sequence-77135,C6930,0
Sequence-42646,C4757,0
Sequence-115350,C3239,0
Sequence-91888,C6232,0
Sequence-24468,C3837,0
Sequence-76391,C2273,0
Sequence-92688,C7117,0
Sequence-48253,C5995,0
Sequence-58586,C3949,0
Sequence-65356,C1137,0
Sequence-85095,C3273,0
Sequence-703,C4814,0
Sequence-92097,C6377,1
Sequence-74911,C6354,1
Sequence-910,C478,0
Sequence-102142,C4728,0
Sequence-61117,C7276,0
Sequence-69729,C6127,0
Sequence-107551,C604,0
Sequence-5290,C4909,0
Sequence-118973,C2313,0
Sequence-51877,C2591,0
Sequence-61566,C598,0
Sequence-107057,C1638,0
Sequence-94196,C6377,0
Sequence-33624,C6111,0
Sequence-136824,C7564,0
Sequence-105884,C7654,0
Sequence-141397,C4126,0
Sequence-62360,C2084,0
Sequence-50678,C5065,0
Sequence-123149,C4424,0
Sequence-68697,C756,0
Sequence-81784,C5405,0
Sequence-34693,C2608,0
Sequence-69609,C5516,0
Sequence-136405,C3499,0
Sequence-129887,C5050,1
Sequence-20686,C2394,0
Sequence-94371,C2074,0
Sequence-112265,C6608,0
Sequence-7635,C1687,0
Sequence-56193,C793,0
Sequence-30501,C5652,0
Sequence-63841,C7606,0
Sequence-118180,C3429,1
Sequence-140503,C4861,0
Sequence-131715,C2548,0
Sequence-39168,C573,0
Sequence-4248,C1765,0
Sequence-119812,C4445,0
Sequence-136926,C7672,0
Sequence-104541,C3396,0
Sequence-69620,C4404,0
Sequence-142311,C339,0
Sequence-103796,C4144,0
Sequence-64029,C4764,0
Sequence-19600,C4400,0
Sequence-123080,C3934,0
Sequence-22179,C230,0
Sequence-47659,C1834,0
Sequence-71863,C2256,0
Sequence-66087,C3439,0
Sequence-120827,C537,0
Sequence-120236,C4570,0
Sequence-120158,C4542,0
Sequence-9173,C1851,0
Sequence-77847,C2989,0
Sequence-118594,C2540,0
Sequence-138287,C6320,0
Sequence-104252,C5734,0
Sequence-132300,C1888,0
Sequence-120207,C6084,0
Sequence-99619,C4852,0
Sequence-124300,C6798,0
Sequence-41955,C311,0
Sequence-73395,C3016,0
Sequence-91260,C1767,0
Sequence-46099,C5735,0
Sequence-118455,C7143,0
Sequence-25992,C3719,0
Sequence-8775,C1487,0
Sequence-60431,C6997,0
Sequence-120321,C4012,0
Sequence-124892,C5210,0
Sequence-22641,C3905,0
Sequence-49269,C2984,0
Sequence-113202,C1586,0
Sequence-23904,C5676,0
Sequence-91982,C5882,0
Sequence-107341,C6114,0
Sequence-36773,C2012,0
Sequence-140459,C1050,0
Sequence-18425,C1510,0
Sequence-110660,C3019,0
Sequence-86741,C208,1
Sequence-71291,C438,0
Sequence-118833,C4959,0
Sequence-134147,C3087,0
Sequence-10073,C1173,0
Sequence-122873,C6948,0
Sequence-136588,C6133,0
Sequence-126100,C2466,0
Sequence-39834,C3608,0
Sequence-64917,C5510,0
Sequence-10415,C2230,0
Sequence-121748,C7434,0
Sequence-32715,C2635,0
Sequence-71775,C5115,0
Sequence-51225,C7731,0
Sequence-114089,C5501,0
Sequence-108841,C6354,0
Sequence-44925,C2551,0
Sequence-73687,C6884,0
Sequence-48595,C6967,0
Sequence-140224,C5454,0
Sequence-137085,C2458,0
Sequence-70286,C7821,0
Sequence-138668,C7943,0
Sequence-41817,C3263,0
Sequence-94044,C6981,0
Sequence-99288,C5781,0
Sequence-53246,C911,1
Sequence-26520,C3597,0
Sequence-51605,C3010,0
Sequence-90247,C6718,0
Sequence-35199,C1724,0
Sequence-95808,C5257,0
Sequence-43530,C2013,0
Sequence-92039,C5269,0
Sequence-125914,C1021,0
Sequence-105230,C7526,1
Sequence-59692,C7276,1
Sequence-54130,C3590,0
Sequence-62027,C6918,0
Sequence-129131,C5912,0
Sequence-69252,C7629,0
Sequence-101030,C6354,1
Sequence-46339,C4843,0
Sequence-82621,C5379,0
Sequence-57124,C1000,0
Sequence-98451,C6047,0
Sequence-71347,C2392,0
Sequence-22096,C5782,0
Sequence-67612,C1841,0
Sequence-74529,C6311,0
Sequence-6831,C6454,0
Sequence-131560,C7305,0
Sequence-44624,C379,0
Sequence-116796,C1409,0
Sequence-49904,C106,0
Sequence-23396,C6011,0
Sequence-30903,C66,0
Sequence-57217,C4232,0
Sequence-61234,C7367,0
Sequence-2345,C3112,0
Sequence-34215,C6394,0
Sequence-121338,C7071,0
Sequence-82465,C4041,0
Sequence-11280,C6422,0
Sequence-18890,C2658,0
Sequence-131855,C4579,0
Sequence-118193,C4662,0
Sequence-130015,C4384,0
Sequence-122878,C2543,0
Sequence-43314,C3510,0
Sequence-39065,C3296,0
Sequence-63821,C1592,0
Sequence-32861,C2614,0
Sequence-24268,C1117,0
Sequence-27160,C4834,0
Sequence-128231,C3755,0
Sequence-26254,C6957,1
Sequence-47373,C4449,0
Sequence-126629,C7266,0
Sequence-94100,C7424,0
Sequence-39161,C5865,0
Sequence-77470,C4963,0
Sequence-15852,C1000,0
Sequence-71050,C3340,0
Sequence-30589,C3955,0
Sequence-131931,C3966,0
Sequence-59162,C3243,0
Sequence-113945,C6560,0
Sequence-112870,C5644,0
Sequence-103472,C2898,0
Sequence-71659,C5665,0
Sequence-85484,C5121,0
Sequence-43085,C2273,0
Sequence-131524,C720,0
Sequence-81555,C3982,0
Sequence-140788,C6655,0
Sequence-33132,C6328,0
Sequence-54707,C2421,0
Sequence-18500,C902,0
Sequence-87709,C5181,0
Sequence-22501,C6455,0
Sequence-112681,C4471,0
Sequence-30921,C5067,0
Sequence-33413,C2394,0
Sequence-58419,C6527,0
Sequence-121078,C6354,0
Sequence-131049,C6669,0
Sequence-125609,C751,0
Sequence-8016,C3263,0
Sequence-63539,C2772,0
Sequence-14561,C5050,0
Sequence-5778,C4235,0
Sequence-64637,C2243,0
Sequence-59064,C2726,0
Sequence-131374,C3016,0
Sequence-53316,C707,0
Sequence-66517,C7700,0
Sequence-24387,C5826,0
Sequence-43146,C6804,0
Sequence-90819,C4356,0
Sequence-129627,C3303,0
Sequence-2673,C3022,0
Sequence-131920,C2336,0
Sequence-47737,C5495,0
Sequence-74629,C7744,0
Sequence-25592,C3871,0
Sequence-39955,C5497,0
Sequence-104451,C3729,0
Sequence-126042,C6222,1
Sequence-69545,C5632,0
Sequence-43742,C3643,0
Sequence-9075,C2213,0
Sequence-83439,C7482,0
Sequence-33077,C1000,0
Sequence-69314,C658,0
Sequence-11494,C1475,0
Sequence-133522,C3901,0
Sequence-19040,C2042,0
Sequence-15129,C4363,0
Sequence-79410,C2192,0
Sequence-102604,C1387,0
Sequence-33084,C909,0
Sequence-62024,C7416,0
Sequence-12098,C3068,0
Sequence-34278,C5744,0
Sequence-115175,C2193,0
Sequence-58802,C5174,0
Sequence-92690,C2328,1
Sequence-67146,C6799,0
Sequence-119999,C7873,0
Sequence-95923,C5167,0
Sequence-65740,C930,0
Sequence-41318,C766,0
Sequence-47518,C1366,0
Sequence-101740,C1666,0
Sequence-53302,C6703,0
Sequence-8695,C7780,0
Sequence-37634,C169,0
Sequence-132407,C554,0
Sequence-54587,C2368,0
Sequence-141054,C1330,0
Sequence-28671,C5419,0
Sequence-10828,C113,0
Sequence-4363,C4897,0
